id,sex,age,edu,drink
15993,1,5,2,7
15994,2,6,7,3
15995,1,3,2,3
15996,2,4,4,3
15997,1,5,2,1
15998,1,7,7,1
15999,2,5,5,3
16000,2,7,6,7
16001,1,5,1,3
16002,2,7,4,3
16003,1,5,4,1
16004,1,4,3,2
16005,2,3,3,4
16006,1,5,2,4
16007,2,3,4,3
16008,2,4,5,5
16009,2,6,1,6
16010,2,1,1,7
16011,2,3,6,5
16012,2,1,4,7
16013,1,6,7,4
16014,1,2,3,3
16015,2,7,1,6
16016,2,2,6,6
16017,1,4,5,3
16018,1,7,6,3
16019,1,4,2,2
16020,2,4,4,4
16021,1,2,1,4
16022,2,3,6,5
16023,2,7,6,7
16024,1,7,1,1
16025,2,2,3,5
16026,2,7,6,6
16027,2,7,2,4
16028,2,1,2,4
16029,1,3,2,6
16030,2,7,1,7
16031,2,7,2,7
16032,1,3,4,7
16033,2,6,3,6
16034,2,5,4,2
16035,2,7,1,5
16036,2,2,6,4
16037,1,1,2,4
16038,1,2,7,5
16039,1,6,2,5
16040,2,5,4,3
16041,2,5,3,7
16042,2,3,4,2
16043,2,3,4,5
16044,1,2,1,7
16045,1,2,6,4
16046,2,7,1,7
16047,2,6,6,7
16048,1,3,4,3
16049,1,4,5,3
16050,2,3,4,3
16051,1,6,3,3
16052,2,4,2,5
16053,2,4,7,7
16054,1,3,6,3
16055,2,4,1,5
16056,1,4,5,5
16057,1,6,1,7
16058,2,4,2,7
16059,2,2,6,5
16060,1,2,6,4
16061,1,1,3,5
16062,1,1,1,7
16063,1,5,2,4
16064,2,2,6,7
16065,1,7,1,5
16066,2,7,4,3
16067,2,7,1,5
16068,2,1,2,6
16069,2,3,7,5
16070,2,5,7,3
16071,2,5,6,5
16072,2,4,2,6
16073,1,6,1,6
16074,1,5,4,5
16075,2,2,2,5
16076,2,3,6,3
16077,2,2,4,7
16078,2,2,3,5
16079,2,7,4,7
16080,1,3,4,3
16081,2,4,6,4
16082,2,7,4,7
16083,2,5,6,5
16084,1,6,1,3
16085,1,3,6,4
16086,1,4,4,3
16087,1,5,2,6
16088,2,4,3,5
16089,2,7,3,3
16090,1,2,7,4
16091,2,4,2,5
16092,1,2,5,6
16093,1,5,4,7
16094,1,4,2,7
16095,1,3,6,3
16096,1,5,2,4
16097,1,7,3,6
16098,1,5,4,7
16099,2,5,4,7
16100,1,5,6,3
16101,2,4,4,6
16102,2,5,2,5
16103,1,5,1,3
16104,2,6,7,1
16105,1,6,1,1
16106,2,2,4,3
16107,2,7,4,7
16108,2,1,2,7
16109,2,6,6,3
16110,2,5,3,5
16111,2,5,4,1
16112,2,1,2,6
16113,2,5,4,4
16114,2,5,2,3
16115,2,7,1,7
16116,2,7,2,5
16117,2,5,4,4
16118,1,5,6,6
16119,2,3,4,3
16120,1,3,6,5
16121,2,7,4,6
16122,1,4,6,4
16123,1,7,1,6
16124,1,7,2,5
16125,1,3,6,2
16126,2,2,4,4
16127,2,6,7,2
16128,2,5,2,3
16129,1,4,5,5
16130,1,7,5,5
16131,2,3,6,4
16132,2,5,5,4
16133,2,3,6,3
16134,2,5,2,7
16135,2,4,2,2
16136,1,6,3,7
16137,2,1,1,6
16138,2,2,4,6
16139,2,3,6,5
16140,2,4,7,5
16141,2,3,6,6
16142,1,2,6,7
16143,2,2,2,7
16144,2,5,2,3
16145,2,2,4,5
16146,1,5,1,6
16147,2,2,2,6
16148,1,2,4,3
16149,1,6,1,5
16150,1,4,4,2
16151,2,1,2,4
16152,1,1,1,7
16153,2,4,2,4
16154,1,6,1,1
16155,2,5,2,5
16156,2,6,1,3
16157,1,4,4,3
16158,2,3,6,6
16159,1,5,1,6
16160,1,4,6,2
16161,2,3,6,7
16162,2,5,3,6
16163,2,2,6,7
16164,2,6,4,6
16165,2,4,2,4
16166,1,3,2,5
16167,2,3,6,4
16168,1,7,1,3
16169,1,5,1,7
16170,1,2,3,3
16171,1,7,6,1
16172,1,5,2,4
16173,2,6,4,7
16174,1,4,4,2
16175,2,5,1,6
16176,2,4,6,6
16177,2,2,6,5
16178,2,6,5,3
16179,2,1,1,7
16180,2,4,4,5
16181,1,4,2,5
16182,2,3,4,3
16183,2,5,2,1
16184,1,6,3,6
16185,2,5,1,5
16186,2,4,6,3
16187,2,2,6,4
16188,2,7,1,7
16189,2,3,4,5
16190,2,7,4,7
16191,2,5,5,6
16192,1,6,98,6
16193,1,7,1,1
16194,1,6,4,3
16195,2,6,2,6
16196,1,5,1,5
16197,2,4,2,7
16198,2,7,2,5
16199,1,5,2,7
16200,1,6,4,5
16201,1,7,2,7
16202,1,5,4,5
16203,2,2,6,3
16204,1,3,6,4
16205,1,5,4,6
16206,2,3,2,3
16207,2,6,4,1
16208,1,6,7,5
16209,2,3,6,3
16210,2,5,6,1
16211,1,4,1,3
16212,2,1,1,7
16213,1,6,97,97
16214,1,2,2,4
16215,2,6,1,6
16216,2,2,7,7
16217,1,2,2,5
16218,2,6,5,2
16219,1,3,6,5
16220,2,5,4,6
16221,2,1,1,6
16222,2,3,4,6
16223,2,6,1,5
16224,1,4,6,3
16225,2,4,3,7
16226,1,2,6,5
16227,1,3,1,6
16228,1,6,2,1
16229,1,2,6,5
16230,1,6,7,2
16231,1,4,2,5
16232,2,4,1,5
16233,1,7,3,5
16234,1,2,2,6
16235,2,4,2,7
16236,2,7,1,3
16237,1,4,3,5
16238,2,6,2,2
16239,2,2,6,3
16240,2,4,2,5
16241,2,5,7,1
16242,2,2,97,97
16243,2,3,4,6
16244,1,7,3,3
16245,2,7,2,6
16246,2,6,7,2
16247,2,6,7,5
16248,2,5,6,2
16249,1,5,2,6
16250,2,6,1,5
16251,2,4,1,3
16252,1,2,6,4
16253,1,3,6,4
16254,2,4,4,6
16255,1,6,2,1
16256,1,4,6,1
16257,1,6,2,7
16258,1,5,3,7
16259,2,3,2,2
16260,2,6,6,5
16261,1,5,4,5
16262,1,5,7,7
16263,1,2,7,5
16264,1,1,1,6
16265,1,4,4,4
16266,1,5,3,3
16267,1,2,4,5
16268,2,6,1,4
16269,1,4,5,4
16270,2,3,4,7
16271,2,4,6,2
16272,2,2,6,6
16273,1,7,1,7
16274,1,5,3,3
16275,1,3,6,5
16276,2,5,1,5
16277,1,4,2,5
16278,1,5,7,5
16279,2,7,4,3
16280,1,3,6,2
16281,2,4,1,7
16282,1,1,4,5
16283,2,3,6,2
16284,2,5,3,3
16285,2,5,1,7
16286,2,6,5,3
16287,2,4,5,5
16288,2,3,4,6
16289,2,2,4,6
16290,1,3,2,4
16291,1,7,3,4
16292,1,5,2,3
16293,2,7,1,7
16294,2,4,5,5
16295,2,6,4,5
16296,2,6,2,7
16297,1,4,2,6
16298,1,2,3,4
16299,1,3,6,3
16300,2,4,6,3
16301,2,2,4,5
16302,2,4,5,6
16303,2,5,6,7
16304,2,5,2,6
16305,1,4,1,7
16306,1,6,2,7
16307,2,4,4,2
16308,2,6,1,6
16309,2,5,3,7
16310,2,4,5,1
16311,1,2,4,2
16312,1,5,1,4
16313,1,2,6,5
16314,1,6,4,5
16315,2,3,4,5
16316,2,3,6,5
16317,1,1,2,5
16318,1,5,4,5
16319,1,2,4,5
16320,2,7,1,7
16321,2,1,1,5
16322,1,7,2,6
16323,1,3,6,7
16324,1,4,2,6
16325,2,4,7,1
16326,1,4,2,7
16327,1,2,2,5
16328,2,6,2,5
16329,1,4,6,3
16330,2,4,2,7
16331,1,6,2,7
16332,1,7,2,5
16333,2,5,6,4
16334,1,1,4,5
16335,2,4,3,5
16336,1,3,3,4
16337,1,3,2,3
16338,1,5,1,4
16339,2,2,4,6
16340,2,7,1,7
16341,1,3,6,5
16342,2,5,97,97
16343,1,1,2,7
16344,2,5,2,5
16345,2,7,4,7
16346,1,4,3,4
16347,1,1,2,2
16348,2,2,1,4
16349,2,5,2,5
16350,1,2,6,7
16351,1,7,1,6
16352,1,7,3,1
16353,1,5,1,2
16354,2,5,2,2
16355,1,2,2,4
16356,1,7,2,2
16357,2,5,4,5
16358,1,7,1,1
16359,1,5,6,5
16360,2,4,6,3
16361,2,1,2,3
16362,1,2,4,5
16363,1,2,2,3
16364,1,3,3,2
16365,2,4,2,7
16366,2,2,4,5
16367,2,3,2,2
16368,1,7,98,5
16369,1,6,2,2
16370,2,6,1,5
16371,2,6,2,7
16372,1,4,2,6
16373,2,4,2,2
16374,2,5,7,2
16375,2,3,6,6
16376,1,1,1,7
16377,1,2,6,3
16378,2,7,1,7
16379,2,6,3,7
16380,2,5,1,5
16381,1,3,2,2
16382,1,2,6,4
16383,1,3,3,7
16384,2,4,6,5
16385,2,5,4,4
16386,2,6,2,4
16387,1,4,7,5
16388,2,4,7,5
16389,2,2,7,3
16390,2,7,1,5
16391,2,5,4,6
16392,1,5,3,4
16393,2,5,1,7
16394,2,5,2,5
16395,1,4,6,2
16396,1,6,2,1
16397,1,3,7,2
16398,1,1,2,3
16399,2,6,5,1
16400,2,5,6,2
16401,1,5,2,6
16402,2,7,1,7
16403,2,4,6,4
16404,1,5,2,7
16405,2,6,5,7
16406,1,5,3,3
16407,2,2,4,4
16408,1,3,2,7
16409,1,5,2,4
16410,1,6,5,3
16411,2,7,4,7
16412,1,2,4,3
16413,1,7,3,7
16414,1,6,1,6
16415,1,4,3,5
16416,1,6,7,3
16417,1,5,2,3
16418,1,5,1,5
16419,2,4,2,4
16420,1,7,7,6
16421,2,6,2,7
16422,2,2,6,6
16423,2,6,2,3
16424,2,4,7,6
16425,2,2,98,6
16426,2,5,3,1
16427,2,5,2,1
16428,2,6,1,7
16429,1,3,7,4
16430,1,6,3,7
16431,2,7,4,7
16432,2,4,6,7
16433,2,5,4,4
16434,1,6,4,2
16435,2,3,6,4
16436,2,1,1,7
16437,2,2,4,6
16438,2,4,6,5
16439,2,7,5,3
16440,1,5,7,3
16441,1,5,2,5
16442,1,6,3,3
16443,1,5,2,98
16444,2,2,4,7
16445,1,3,6,2
16446,2,3,7,5
16447,2,4,4,6
16448,2,5,2,6
16449,1,5,5,3
16450,1,2,3,5
16451,2,1,6,7
16452,1,6,1,5
16453,1,2,6,3
16454,1,7,1,6
16455,2,4,2,3
16456,1,4,2,3
16457,1,5,3,4
16458,2,7,2,6
16459,2,6,4,7
16460,1,3,7,6
16461,1,1,1,5
16462,1,4,7,3
16463,1,4,6,5
16464,2,4,6,5
16465,2,1,1,7
16466,1,3,4,5
16467,1,5,2,7
16468,2,4,1,7
16469,2,6,6,1
16470,1,4,4,5
16471,2,5,2,4
16472,1,5,1,4
16473,2,5,3,3
16474,2,5,1,6
16475,1,5,7,4
16476,2,1,2,6
16477,2,1,1,7
16478,2,4,1,6
16479,1,6,2,5
16480,2,3,4,5
16481,2,4,2,5
16482,1,5,5,4
16483,1,1,1,5
16484,2,7,2,5
16485,1,1,2,3
16486,2,6,2,7
16487,2,3,4,4
16488,1,1,2,3
16489,1,5,3,7
16490,2,5,3,3
16491,2,6,1,6
16492,2,5,4,5
16493,2,7,2,7
16494,1,2,1,3
16495,2,7,1,3
16496,2,7,2,5
16497,1,6,4,3
16498,1,7,2,7
16499,1,4,6,4
16500,2,2,4,6
16501,2,1,1,6
16502,2,5,2,6
16503,1,3,2,6
16504,1,1,4,4
16505,1,6,2,4
16506,1,7,2,3
16507,1,3,5,3
16508,1,7,4,6
16509,1,5,2,6
16510,1,6,3,6
16511,1,1,1,6
16512,1,3,2,4
16513,2,4,4,5
16514,2,1,2,7
16515,1,6,3,7
16516,2,1,1,6
16517,2,3,6,4
16518,2,4,5,5
16519,1,6,3,2
16520,2,4,6,3
16521,2,6,2,6
16522,1,5,6,2
16523,1,6,4,7
16524,1,3,4,6
16525,1,6,1,4
16526,2,7,6,1
16527,2,4,4,5
16528,1,5,7,5
16529,2,5,2,5
16530,2,7,4,6
16531,1,4,2,3
16532,2,6,2,4
16533,2,3,7,5
16534,2,6,1,6
16535,2,6,2,5
16536,2,1,2,3
16537,1,2,3,3
16538,1,1,2,6
16539,2,5,2,7
16540,2,3,99,3
16541,2,5,3,6
16542,1,4,2,5
16543,1,6,3,1
16544,2,3,4,6
16545,2,2,6,3
16546,2,5,2,3
16547,2,5,2,2
16548,1,3,4,6
16549,1,1,2,5
16550,2,6,2,6
16551,1,5,1,7
16552,1,1,2,2
16553,2,1,4,3
16554,2,5,1,7
16555,1,6,1,5
16556,1,7,6,6
16557,2,7,4,5
16558,2,5,1,7
16559,1,2,2,7
16560,1,5,5,3
16561,1,7,1,7
16562,2,4,4,6
16563,1,2,4,3
16564,2,6,2,7
16565,2,5,97,4
16566,2,7,2,1
16567,2,6,1,5
16568,2,4,5,5
16569,2,3,6,3
16570,1,5,3,3
16571,1,4,4,4
16572,2,3,2,5
16573,1,6,1,6
16574,1,4,2,2
16575,1,3,2,6
16576,1,1,6,3
16577,2,4,7,1
16578,1,5,1,6
16579,2,2,5,6
16580,2,3,2,7
16581,2,5,2,5
16582,2,4,6,7
16583,2,5,5,6
16584,2,5,5,6
16585,1,2,4,5
16586,1,1,4,3
16587,2,2,2,5
16588,2,2,4,6
16589,2,5,1,5
16590,1,5,2,6
16591,2,7,2,6
16592,1,7,7,1
16593,1,5,1,3
16594,2,3,3,5
16595,1,5,6,5
16596,1,6,6,1
16597,2,6,2,4
16598,1,5,7,6
16599,1,3,2,6
16600,2,6,1,5
16601,2,3,6,5
16602,2,4,4,5
16603,1,5,2,7
16604,2,4,2,3
16605,1,4,2,7
16606,2,6,1,7
16607,2,4,2,5
16608,2,4,4,4
16609,2,6,1,3
16610,2,4,6,7
16611,2,3,3,4
16612,2,6,3,4
16613,1,6,1,5
16614,1,5,7,3
16615,1,3,7,3
16616,1,7,1,3
16617,2,4,2,4
16618,2,2,6,5
16619,2,7,6,5
16620,1,4,99,2
16621,2,3,6,3
16622,2,2,3,4
16623,1,1,2,5
16624,1,1,1,5
16625,1,6,6,5
16626,2,5,1,4
16627,1,2,7,5
16628,2,6,2,5
16629,1,1,2,3
16630,1,4,3,5
16631,1,4,4,3
16632,2,2,6,7
16633,2,2,6,5
16634,2,5,5,3
16635,2,3,1,3
16636,1,5,4,6
16637,2,3,6,5
16638,1,3,6,7
16639,1,2,2,4
16640,1,1,2,5
16641,2,6,1,5
16642,1,6,2,3
16643,1,4,2,1
16644,1,5,1,4
16645,2,5,4,5
16646,2,2,4,4
16647,1,4,2,3
16648,2,6,1,5
16649,1,2,6,7
16650,2,4,6,5
16651,2,6,2,5
16652,1,1,1,7
16653,2,7,1,7
16654,2,4,6,3
16655,1,7,4,6
16656,1,4,2,2
16657,2,6,2,6
16658,1,5,2,3
16659,1,3,3,5
16660,2,6,7,5
16661,2,7,4,5
16662,1,5,2,2
16663,1,4,1,3
16664,2,6,2,7
16665,2,3,7,5
16666,1,4,4,5
16667,2,7,2,7
16668,1,3,3,6
16669,1,7,2,7
16670,2,3,4,7
16671,1,1,2,6
16672,2,7,2,4
16673,1,1,4,7
16674,2,5,1,7
16675,2,7,2,7
16676,2,5,6,4
16677,1,2,5,1
16678,2,5,4,6
16679,1,6,1,3
16680,2,3,6,4
16681,2,7,1,3
16682,1,6,4,3
16683,1,5,4,6
16684,1,5,2,3
16685,1,2,4,5
16686,1,3,3,3
16687,2,3,4,6
16688,2,5,3,6
16689,1,5,2,5
16690,2,2,7,7
16691,2,2,7,7
16692,1,5,2,6
16693,2,2,7,4
16694,1,5,4,7
16695,2,7,4,3
16696,1,5,2,5
16697,2,5,4,7
16698,2,2,2,7
16699,2,4,2,4
16700,2,4,7,5
16701,2,4,4,2
16702,2,2,5,3
16703,1,4,3,4
16704,1,3,2,5
16705,1,7,1,6
16706,1,5,1,3
16707,1,4,5,5
16708,1,7,6,7
16709,1,5,7,3
16710,2,2,6,4
16711,1,6,6,2
16712,2,4,4,5
16713,2,6,5,3
16714,1,1,1,7
16715,2,4,6,5
16716,1,7,3,7
16717,2,4,3,3
16718,1,2,3,5
16719,1,6,7,4
16720,2,7,2,6
16721,1,4,6,4
16722,2,3,6,7
16723,2,7,7,7
16724,1,6,2,5
16725,1,1,2,5
16726,2,4,1,3
16727,2,6,6,5
16728,2,7,1,5
16729,1,3,7,7
16730,2,6,5,6
16731,2,5,4,6
16732,1,3,1,3
16733,2,4,2,4
16734,2,6,5,4
16735,1,5,1,3
16736,1,6,1,2
16737,1,1,3,2
16738,2,2,2,7
16739,2,5,2,5
16740,1,5,2,7
16741,1,5,2,6
16742,1,2,7,7
16743,2,3,2,6
16744,2,2,6,4
16745,1,6,1,7
16746,1,4,6,3
16747,2,5,5,2
16748,2,6,1,6
16749,1,3,3,5
16750,1,6,4,4
16751,1,6,6,7
16752,1,4,4,5
16753,2,3,4,5
16754,1,5,3,6
16755,1,1,4,1
16756,2,4,2,5
16757,2,2,6,3
16758,1,4,4,6
16759,1,3,1,5
16760,1,7,2,1
16761,2,3,4,7
16762,2,6,4,7
16763,2,4,2,4
16764,1,3,4,5
16765,1,3,3,2
16766,2,5,5,3
16767,1,6,1,4
16768,2,6,2,6
16769,1,6,1,6
16770,1,7,2,1
16771,1,2,4,4
16772,2,2,4,5
16773,2,5,4,4
16774,1,3,6,5
16775,2,5,3,6
16776,2,7,6,1
16777,1,5,2,4
16778,2,6,4,7
16779,2,5,6,4
16780,2,6,4,7
16781,2,6,4,5
16782,2,7,4,6
16783,1,6,6,5
16784,2,2,6,5
16785,2,6,6,3
16786,2,3,4,7
16787,2,1,2,6
16788,2,2,4,5
16789,2,6,7,1
16790,2,5,2,5
16791,2,7,1,6
16792,1,3,2,3
16793,2,5,4,4
16794,2,6,5,2
16795,2,1,1,3
16796,2,4,4,4
16797,2,4,6,4
16798,1,6,2,4
16799,2,7,4,5
16800,2,4,3,7
16801,2,7,2,7
16802,2,2,6,7
16803,2,1,1,7
16804,1,2,4,1
16805,2,4,2,4
16806,2,4,3,6
16807,2,7,4,7
16808,2,5,5,7
16809,2,5,6,6
16810,2,6,4,7
16811,2,4,4,4
16812,2,6,7,3
16813,2,5,2,3
16814,1,5,5,7
16815,1,4,4,4
16816,2,7,1,5
16817,2,2,7,5
16818,2,5,2,5
16819,1,4,2,7
16820,2,5,3,5
16821,1,7,7,2
16822,1,4,1,7
16823,2,5,2,5
16824,1,7,4,6
16825,1,6,2,1
16826,1,2,3,6
16827,1,6,5,7
16828,2,5,4,5
16829,2,5,2,2
16830,1,1,1,7
16831,1,1,1,7
16832,2,2,7,5
16833,2,6,4,5
16834,1,3,97,5
16835,1,1,1,3
16836,1,6,7,4
16837,1,7,1,6
16838,1,6,6,2
16839,2,7,1,4
16840,2,4,2,1
16841,1,5,7,4
16842,2,6,6,6
16843,1,4,1,5
16844,2,5,7,5
16845,2,3,6,5
16846,1,6,6,2
16847,2,1,4,4
16848,2,5,1,3
16849,2,6,2,2
16850,1,1,1,7
16851,2,7,1,6
16852,1,4,2,3
16853,2,4,2,6
16854,1,6,1,3
16855,1,3,1,6
16856,2,2,7,5
16857,2,5,4,6
16858,2,5,2,7
16859,1,3,6,5
16860,1,7,1,5
16861,2,1,2,3
16862,1,4,2,3
16863,2,3,6,7
16864,2,3,5,5
16865,1,5,2,7
16866,2,5,2,3
16867,1,2,7,2
16868,2,7,1,5
16869,1,5,4,5
16870,1,6,1,7
16871,1,1,99,4
16872,2,6,3,2
16873,2,5,6,7
16874,1,5,2,5
16875,2,7,3,6
16876,2,7,7,7
16877,2,4,2,5
16878,1,2,7,7
16879,2,7,1,4
16880,2,6,6,5
16881,2,7,2,5
16882,1,1,4,5
16883,1,3,6,5
16884,1,2,6,2
16885,2,6,4,7
16886,2,4,6,3
16887,2,5,4,5
16888,1,4,2,5
16889,2,3,1,5
16890,2,6,6,3
16891,2,2,6,6
16892,2,4,2,2
16893,2,4,6,3
16894,1,3,4,6
16895,2,2,6,2
16896,2,1,2,6
16897,2,4,1,6
16898,1,6,7,5
16899,2,3,6,4
16900,2,4,4,6
16901,2,6,7,7
16902,1,5,2,7
16903,2,2,4,6
16904,1,6,2,7
16905,2,2,6,3
16906,2,1,2,4
16907,2,5,4,7
16908,2,3,7,5
16909,2,7,4,6
16910,1,2,6,3
16911,1,4,5,3
16912,2,7,2,3
16913,2,2,4,5
16914,1,1,1,5
16915,2,7,4,6
16916,1,3,6,4
16917,1,1,2,5
16918,1,2,2,4
16919,1,6,1,4
16920,2,2,2,5
16921,2,4,2,4
16922,2,6,2,2
16923,1,4,6,3
16924,2,4,99,6
16925,2,5,2,3
16926,1,3,1,6
16927,2,6,4,4
16928,2,3,6,5
16929,1,4,2,5
16930,1,7,2,4
16931,2,3,4,6
16932,2,3,4,7
16933,2,7,2,1
16934,1,3,2,5
16935,1,3,2,1
16936,2,2,4,5
16937,2,4,2,5
16938,2,3,4,3
16939,1,5,6,3
16940,2,4,4,5
16941,1,6,6,4
16942,1,4,3,3
16943,1,7,1,3
16944,1,5,6,5
16945,2,5,4,6
16946,2,7,1,4
16947,1,3,6,6
16948,2,6,2,7
16949,2,4,4,5
16950,2,3,6,5
16951,1,1,2,6
16952,1,6,4,4
16953,1,5,2,1
16954,2,5,6,6
16955,2,3,6,6
16956,2,2,5,5
16957,2,2,4,3
16958,1,5,7,7
16959,2,7,2,5
16960,2,7,1,5
16961,1,4,4,3
16962,1,7,4,3
16963,1,1,2,7
16964,2,7,1,3
16965,1,5,7,2
16966,2,3,6,7
16967,1,3,7,4
16968,1,5,4,2
16969,2,7,1,7
16970,1,1,2,7
16971,2,4,7,2
16972,2,3,7,5
16973,1,6,2,7
16974,1,1,2,7
16975,1,5,1,5
16976,1,5,2,3
16977,1,1,4,3
16978,2,6,4,5
16979,2,6,5,5
16980,1,5,7,5
16981,1,4,2,1
16982,1,6,6,3
16983,2,7,1,3
16984,2,3,4,3
16985,1,3,2,1
16986,2,3,4,6
16987,1,1,2,4
16988,1,4,2,5
16989,1,5,1,7
16990,2,7,4,7
16991,2,4,2,5
16992,2,3,7,7
16993,2,6,2,7
16994,2,6,5,6
16995,2,6,1,6
16996,2,6,2,7
16997,2,6,1,7
16998,2,4,6,7
16999,1,2,4,5
17000,2,2,7,5
17001,1,5,1,3
17002,2,7,6,3
17003,2,6,2,7
17004,1,5,2,2
17005,2,6,2,4
17006,2,2,4,5
17007,2,6,2,6
17008,2,3,6,7
17009,2,4,6,5
17010,1,2,6,4
17011,2,3,3,7
17012,2,1,1,5
17013,1,5,1,5
17014,2,2,2,6
17015,1,5,1,7
17016,2,5,3,3
17017,1,7,1,1
17018,1,4,4,3
17019,2,7,2,5
17020,1,6,4,5
17021,1,5,3,5
17022,2,3,6,5
17023,2,5,4,4
17024,1,5,2,7
17025,1,1,2,5
17026,2,3,2,6
17027,2,7,4,6
17028,1,3,7,5
17029,2,6,1,6
17030,2,7,4,6
17031,2,4,4,5
17032,2,6,2,7
17033,1,7,2,7
17034,1,4,1,5
17035,1,5,1,6
17036,2,6,1,7
17037,2,7,1,6
17038,2,3,6,4
17039,1,3,97,97
17040,1,4,7,4
17041,1,5,6,2
17042,1,4,6,5
17043,2,7,2,3
17044,2,3,6,4
17045,1,7,2,7
17046,2,4,7,2
17047,2,3,4,6
17048,2,6,2,5
17049,1,4,4,5
17050,2,5,4,3
17051,1,5,3,4
17052,2,4,4,3
17053,1,5,2,5
17054,2,4,2,5
17055,1,6,4,6
17056,2,7,3,7
17057,2,5,1,6
17058,2,6,4,1
17059,2,2,4,4
17060,2,5,7,1
17061,1,2,2,5
17062,2,1,2,3
17063,2,5,3,6
17064,2,5,2,3
17065,2,5,2,99
17066,1,5,6,6
17067,2,4,4,5
17068,1,6,6,6
17069,2,4,2,6
17070,2,3,5,5
17071,2,4,1,6
17072,2,7,1,7
17073,2,5,4,6
17074,1,5,3,2
17075,1,6,4,3
17076,2,2,6,6
17077,2,3,4,2
17078,2,1,4,4
17079,1,5,6,6
17080,2,2,7,3
17081,2,2,6,5
17082,2,6,1,4
17083,2,4,4,5
17084,2,7,2,3
17085,1,5,6,4
17086,2,6,2,2
17087,1,2,3,7
17088,2,4,6,5
17089,2,6,5,5
17090,2,3,3,3
17091,2,6,6,3
17092,2,7,2,5
17093,2,3,6,3
17094,1,5,2,3
17095,1,3,4,7
17096,2,6,2,6
17097,1,3,5,3
17098,1,5,2,3
17099,1,1,2,5
17100,2,6,4,6
17101,1,6,1,3
17102,2,5,2,1
17103,2,6,4,4
17104,1,6,6,1
17105,2,6,1,7
17106,2,5,5,6
17107,1,2,7,4
17108,1,2,4,4
17109,2,6,2,1
17110,2,1,2,5
17111,1,3,3,3
17112,2,4,3,2
17113,2,5,5,4
17114,2,2,6,5
17115,2,4,2,5
17116,2,2,6,2
17117,2,2,4,5
17118,1,7,4,2
17119,1,4,6,3
17120,1,3,5,6
17121,1,3,7,4
17122,1,3,4,5
17123,2,4,4,7
17124,1,6,1,6
17125,1,1,1,6
17126,1,1,2,6
17127,2,7,1,4
17128,1,3,1,6
17129,1,7,4,2
17130,1,5,2,4
17131,2,7,1,5
17132,1,7,2,2
17133,1,5,1,3
17134,1,3,3,98
17135,2,6,6,3
17136,1,4,6,1
17137,1,4,1,3
17138,1,5,4,5
17139,2,4,2,5
17140,1,7,3,1
17141,2,4,6,3
17142,1,5,2,4
17143,2,5,4,5
17144,2,5,6,6
17145,2,6,6,3
17146,1,1,2,4
17147,2,5,4,3
17148,1,2,6,2
17149,2,7,2,3
17150,1,4,2,5
17151,2,3,2,2
17152,1,6,6,4
17153,1,5,2,6
17154,2,7,2,3
17155,2,6,4,6
17156,2,6,6,6
17157,1,3,2,4
17158,1,4,6,3
17159,1,1,2,6
17160,2,4,3,5
17161,1,5,4,5
17162,2,4,4,4
17163,1,1,2,7
17164,1,5,6,2
17165,1,7,2,7
17166,1,4,6,4
17167,2,2,6,6
17168,1,4,2,3
17169,2,4,4,5
17170,2,2,6,3
17171,2,5,4,2
17172,1,6,6,3
17173,2,4,3,3
17174,2,6,5,6
17175,2,5,2,7
17176,2,6,4,6
17177,1,3,4,5
17178,2,6,2,6
17179,2,6,6,5
17180,2,6,6,6
17181,2,7,1,6
17182,2,7,2,6
17183,1,5,1,7
17184,1,3,7,4
17185,2,6,1,3
17186,1,2,2,5
17187,2,6,2,5
17188,1,5,7,1
17189,1,5,6,7
17190,1,6,2,4
17191,1,6,1,7
17192,2,4,4,5
17193,1,7,1,6
17194,2,1,1,5
17195,1,3,4,4
17196,2,2,2,5
17197,1,6,1,5
17198,2,7,6,1
17199,1,3,4,5
17200,2,6,1,6
17201,2,4,4,5
17202,2,1,4,4
17203,1,5,3,5
17204,2,3,4,4
17205,1,4,1,5
17206,1,3,4,4
17207,1,6,4,6
17208,2,3,4,6
17209,2,7,1,7
17210,2,1,2,3
17211,1,1,2,2
17212,2,4,2,5
17213,2,5,4,7
17214,2,6,1,7
17215,1,7,3,7
17216,1,5,4,5
17217,1,5,3,5
17218,2,4,2,4
17219,2,4,6,6
17220,2,5,2,3
17221,2,7,4,7
17222,2,4,7,4
17223,2,3,4,2
17224,2,5,2,3
17225,2,5,2,5
17226,2,7,2,5
17227,1,6,1,5
17228,1,4,7,6
17229,1,1,7,2
17230,2,5,3,7
17231,2,5,4,6
17232,2,7,2,5
17233,2,1,6,4
17234,2,3,2,7
17235,2,5,4,6
17236,1,4,1,6
17237,2,5,3,3
17238,2,3,7,4
17239,1,3,6,5
17240,1,4,1,5
17241,1,3,2,6
17242,1,7,1,7
17243,1,1,1,7
17244,1,2,4,3
17245,1,7,6,3
17246,2,3,2,6
17247,2,3,7,2
17248,1,5,3,2
17249,2,6,3,6
17250,2,3,6,5
17251,2,7,1,6
17252,1,6,3,6
17253,2,3,4,6
17254,2,3,1,5
17255,2,7,4,7
17256,1,3,3,3
17257,2,3,4,4
17258,1,3,3,6
17259,2,1,1,6
17260,1,6,3,5
17261,2,3,3,2
17262,2,6,3,4
17263,2,5,4,7
